"package_name","long_name","short_name","requirement","expected_value","occurrence","syntax","preferred_unit","definition","pos","ctime"
"plant-associated","sample salinity","samp_salinity","X","measurement value","1","{float} {unit}","practical salinity unit, percentage","salinity of sample, i.e. measure of total salt concentration",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","sample storage duration","samp_store_dur","X","time interval","1","{interval}","","duration for which sample was stored",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","sample storage location","samp_store_loc","X","location name","1","{text}","","location at which sample was stored, usually name of a specific freezer/room",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","sample storage temperature","samp_store_temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature at which sample was stored, e.g. -80 degree Celsius",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","sample volume or weight for DNA extraction","samp_vol_we_dna_ext","X","measurement value","1","{float} {unit}","millliter, gram, milligram","volume (mL) or weight (g) of sample processed for DNA extraction",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","seasonal environment","season_environment","X","seasonal environment name;treatment duration;interval;experimental duration","m","{text};{period};{interval};{period}","","treatment involving an exposure to a particular season (e.g. winter, summer, rabi, rainy etc.)",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","standing water regimen","standing_water_regm","X","standing water type;treatment duration;interval;experimental duration","m","{text};{period};{interval};{period}","","treatment involving an exposure to standing water during a plant's life span, types can be flood water or standing water; can include multiple regimens",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","temperature","temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature of the sample at time of sampling",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","tissue culture growth media","tiss_cult_growth_med","X","PMID,DOI,url or free text","1","{PMID|DOI|URL}","","description of plant tissue culture growth media used",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","water temperature regimen","water_temp_regm","X","measurement value;treatment duration;interval;experimental duration","m","{float} {unit};{period};{interval};{period}","degree Celsius","information about treatment involving an exposure to water with varying degree of temperature; can include multiple regimens",1,"2009-10-25 21:05:58.465538+01"
"plant-associated","watering regimen","watering_regm","X","measurement value;treatment duration;interval;experimental duration","m","{float} {unit};{period};{interval};{period}","milliliter, liter","information about treatment involving an exposure to watering frequencies; can include multiple regimens",1,"2009-10-25 21:05:58.465538+01"
"sediment","altitude","alt","-","measurement value","1","{float} m","meter","the altitude of the sample is the vertical distance between Earth's surface above sea level and the sampled position in the air",0,"2010-06-04 11:53:30.774147+02"
"sediment","depth","depth","M","measurement value","1","{float} m","","depth is defined as the vertical distance below local surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples",0,"2010-06-04 11:50:13.589211+02"
"sediment","elevation","elev","M","measurement value","1","{float} {unit}","meter","the elevation of the sampling site as measured by the vertical distance from mean sea level",0,"2010-06-04 11:54:28.264645+02"
"sediment","alkalinity","alkalinity","X","measurement value","1","{float} {unit}","milliequivalent per liter","alkalinity, the ability of a solution to neutralize acids to the equivalence point of carbonate or bicarbonate",1,"2009-10-25 21:05:58.465538+01"
"sediment","alkyl diethers","alkyl_diethers","X","measurement value","1","{float} {unit}","mole per liter","concentration of alkyl diethers ",1,"2009-10-25 21:05:58.465538+01"
"sediment","aminopeptidase activity","aminopept_act","X","measurement value","1","{float} {unit}","mole per liter per hour","measurement of aminopeptidase activity",1,"2009-10-25 21:05:58.465538+01"
"sediment","ammonium","ammonium","X","measurement value","1","{float} {unit}","micromole per liter","concentration of ammonium",1,"2009-10-25 21:05:58.465538+01"
"sediment","bacterial carbon production","bacteria_carb_prod","X","measurement value","1","{float} {unit}","nanogram per hour","measurement of bacterial carbon production",1,"2009-10-25 21:05:58.465538+01"
"sediment","biomass","biomass","X","biomass type;measurement value","m","{text};{float} {unit}","ton, kilogram, gram","amount of biomass; should include the name for the part of biomass measured, e.g. microbial, total. can include multiple measurements",1,"2009-10-25 21:05:58.465538+01"
"sediment","bishomohopanol","bishomohopanol","X","measurement value","1","{float} {unit}","microgram per liter, microgram per gram","concentration of bishomohopanol ",1,"2009-10-25 21:05:58.465538+01"
"sediment","bromide","bromide","X","measurement value","1","{float} {unit}","parts per million","concentration of bromide ",1,"2009-10-25 21:05:58.465538+01"
"sediment","calcium","calcium","X","measurement value","1","{float} {unit}","milligram per liter, micromole per liter, parts per million","concentration of calcium",1,"2009-10-25 21:05:58.465538+01"
"sediment","carbon/nitrogen ratio","carb_nitro_ratio","X","measurement value","1","{float} {unit}","","ratio of amount or concentrations of carbon to nitrogen",1,"2009-10-25 21:05:58.465538+01"
"sediment","chemical administration","chem_administration","X","CHEBI;timestamp","m","{term}; {timestamp}","","list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v 111), http://purl.bioontology.org/ontology/CHEBI",1,"2009-10-25 21:05:58.465538+01"
"sediment","chloride","chloride","X","measurement value","1","{float} {unit}","milligram per liter","concentration of chloride ",1,"2009-10-25 21:05:58.465538+01"
"sediment","chlorophyll","chlorophyll","X","measurement value","1","{float} {unit}","milligram per cubic meter, microgram per liter","concentration of chlorophyll",1,"2009-10-25 21:05:58.465538+01"
"sediment","density","density","X","measurement value","1","{float} {unit}","gram per cubic meter","density of sample",1,"2009-10-25 21:05:58.465538+01"
"sediment","diether lipids","diether_lipids","X","diether lipid name;measurement value","m","{text};{float} {unit}","nanogram per liter","concentration of diether lipids; can include multiple types of diether lipids",1,"2009-10-25 21:05:58.465538+01"
"sediment","dissolved carbon dioxide","diss_carb_dioxide","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved carbon dioxide",1,"2009-10-25 21:05:58.465538+01"
"sediment","dissolved hydrogen","diss_hydrogen","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved hydrogen",1,"2009-10-25 21:05:58.465538+01"
"sediment","dissolved inorganic carbon","diss_inorg_carb","X","measurement value","1","{float} {unit}","microgram per liter","dissolved inorganic carbon concentration",1,"2010-05-26 13:40:32.749551+02"
"sediment","dissolved organic carbon","diss_org_carb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of dissolved organic carbon",1,"2009-10-25 21:05:58.465538+01"
"sediment","dissolved organic nitrogen","diss_org_nitro","X","measurement value","1","{float} {unit}","microgram per liter, milligram per liter","dissolved organic nitrogen concentration measured as; total dissolved nitrogen - NH4 - NO3 - NO2",1,"2010-05-26 13:41:08.851379+02"
"sediment","dissolved oxygen","diss_oxygen","X","measurement value","1","{float} {unit}","micromole per kilogram","concentration of dissolved oxygen",1,"2009-10-25 21:05:58.465538+01"
"sediment","glucosidase activity","glucosidase_act","X","measurement value","1","{float} {unit}","mol per liter per hour","measurement of glucosidase activity",1,"2009-10-25 21:05:58.465538+01"
"sediment","magnesium","magnesium","X","measurement value","1","{float} {unit}","mole per liter, milligram per liter, parts per million","concentration of magnesium",1,"2009-10-25 21:05:58.465538+01"
"sediment","mean friction velocity","mean_frict_vel","X","measurement value","1","{float} {unit}","meter per second","measurement of mean friction velocity",1,"2009-10-25 21:05:58.465538+01"
"sediment","mean peak friction velocity","mean_peak_frict_vel","X","measurement value","1","{float} {unit}","meter per second","measurement of mean peak friction velocity",1,"2009-10-25 21:05:58.465538+01"
"sediment","methane","methane","X","measurement value","1","{float} {unit}","micromole per liter","methane (gas) amount or concentration at the time of sampling",1,"2009-10-25 21:05:58.465538+01"
"sediment","miscellaneous parameter","misc_param","X","parameter name;measurement value","m","{text};{float} {unit}","","any other measurement performed or parameter collected, that is not listed here",1,"2009-11-07 14:11:49.883241+01"
"sediment","n-alkanes","n_alkanes","X","n-alkane name;measurement value","m","{text};{float} {unit}","micromole per liter","concentration of n-alkanes; can include multiple n-alkanes",1,"2009-10-25 21:05:58.465538+01"
"sediment","nitrate","nitrate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrate",1,"2009-10-25 21:05:58.465538+01"
"sediment","nitrite","nitrite","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrite",1,"2009-10-25 21:05:58.465538+01"
"sediment","nitrogen","nitro","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrogen (total)",1,"2009-10-25 21:05:58.465538+01"
"sediment","organic carbon","org_carb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of organic carbon",1,"2009-10-25 21:05:58.465538+01"
"sediment","organic matter","org_matter","X","measurement value","1","{float} {unit}","microgram per liter","concentration of organic matter ",1,"2009-10-25 21:05:58.465538+01"
"sediment","organic nitrogen","org_nitro","X","measurement value","1","{float} {unit}","microgram per liter","concentration of organic nitrogen",1,"2009-10-25 21:05:58.465538+01"
"sediment","organism count","organism_count","X","organism name;measurement value","m","{text};{float} {unit}","number of organism per cubic meter","total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",1,"2009-11-03 18:07:24.248799+01"
"sediment","oxygenation status of sample","oxy_stat_samp","X","enumeration","1","[aerobic|anaerobic]","","oxygenation status of sample",1,"2009-10-25 21:05:58.465538+01"
"sediment","pH","ph","X","measurement value","1","{float}","","pH measurement",1,"2009-10-25 21:05:58.465538+01"
"sediment","particle classification","particle_class","X","particle name;measurement value","m","{text};{float} {unit}","micrometer","particles are classified, based on their size, into six general categories:clay, silt, sand, gravel, cobbles, and boulders; should include amount of particle preceded by the name of the particle type; can include multiple values",1,"2009-10-25 21:05:58.465538+01"
"sediment","particulate organic carbon","part_org_carb","X","measurement value","1","{float} {unit}","microgram per liter","concentration of particulate organic carbon",1,"2009-10-25 21:05:58.465538+01"
"sediment","perturbation","perturbation","X","perturbation type name;time interval","m","{text};{interval}","","type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with time that perturbation occurred; can include multiple perturbation types",1,"2009-10-25 21:05:58.465538+01"
"sediment","petroleum hydrocarbon","petroleum_hydrocarb","X","measurement value","1","{float} {unit}","micromole per liter","concentration of petroleum hydrocarbon",1,"2009-10-25 21:05:58.465538+01"
"sediment","phaeopigments","phaeopigments","X","phaeopigment name;measurement value","m","{text};{float} {unit}","milligram per cubic meter","concentration of phaeopigments; can include multiple phaeopigments",1,"2009-10-25 21:05:58.465538+01"
"sediment","phosphate","phosphate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of phosphate",1,"2009-10-25 21:05:58.465538+01"
"sediment","phospholipid fatty acid","phosplipid_fatt_acid","X","phospholipid fatty acid name;measurement value","m","{text};{float} {unit}","mole per gram, mole per liter","concentration of phospholipid fatty acids; can include multiple values",1,"2009-10-25 21:05:58.465538+01"
"sediment","porosity","porosity","X","measurement value","1","{float} {unit}","percentage","porosity of deposited sediment is volume of voids divided by the total volume of sample",1,"2009-10-25 21:05:58.465538+01"
"sediment","potassium","potassium","X","measurement value","1","{float} {unit}","parts per million","concentration of potassium ",1,"2009-10-25 21:05:58.465538+01"
"sediment","pressure","pressure","X","measurement value","1","{float} {unit}","atmosphere","pressure to which the sample is subject, in atmospheres",1,"2009-10-25 21:05:58.465538+01"
"sediment","redox potential","redox_potential","X","measurement value","1","{float} {unit}","millivolt","redox potential, measured relative to a hydrogen cell, indicating oxidation or reduction potential",1,"2009-10-25 21:05:58.465538+01"
"sediment","salinity","salinity","X","measurement value","1","{float} {unit}","practical salinity unit, percentage","salinity measurement",1,"2009-10-25 21:05:58.465538+01"
"sediment","sample storage duration","samp_store_dur","X","time interval","1","{interval}","","duration for which sample was stored",1,"2009-10-25 21:05:58.465538+01"
"sediment","sample storage location","samp_store_loc","X","location name","1","{text}","","location at which sample was stored, usually name of a specific freezer/room",1,"2009-10-25 21:05:58.465538+01"
"sediment","sample storage temperature","samp_store_temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature at which sample was stored, e.g. -80 degree Celsius",1,"2009-10-25 21:05:58.465538+01"
"sediment","sample volume or weight for DNA extraction","samp_vol_we_dna_ext","X","measurement value","1","{float} {unit}","millliter, gram, milligram","volume (mL) or weight (g) of sample processed for DNA extraction",1,"2009-10-25 21:05:58.465538+01"
"sediment","sediment type","sediment_type","X","enumeration","1","[biogenous|cosmogenous|hydrogenous|lithogenous]","","information about the sediment type based on major constituents",1,"2009-10-25 21:05:58.465538+01"
"sediment","silicate","silicate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of silicate",1,"2009-10-25 21:05:58.465538+01"
"sediment","sodium","sodium","X","measurement value","1","{float} {unit}","parts per million","sodium concentration",1,"2010-05-26 13:32:33.805048+02"
"sediment","sulfate","sulfate","X","measurement value","1","{float} {unit}","micromole per liter, milligram per liter","concentration of sulfate",1,"2009-10-25 21:05:58.465538+01"
"sediment","sulfide","sulfide","X","measurement value","1","{float} {unit}","micromole per liter, milligram per liter","concentration of sulfide",1,"2009-10-25 21:05:58.465538+01"
"sediment","temperature","temp","X","measurement value","1","{float} {unit}","degree Celsius","temperature of the sample at time of sampling",1,"2009-10-25 21:05:58.465538+01"
"sediment","tidal stage","tidal_stage","X","enumeration","1","[low|high]","","stage of tide",1,"2010-05-26 13:21:36.518567+02"
"sediment","total carbon","tot_carb","X","measurement value","1","{float} {unit}","microgram per liter","total carbon content",1,"2009-10-25 21:05:58.465538+01"
"sediment","total nitrogen","tot_nitro","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total nitrogen content of the sample",1,"2009-10-25 21:05:58.465538+01"
"sediment","total organic carbon","tot_org_carb","X","measurement value","1","{float} {unit}","gram Carbon per kilogram sample material","Definition for soil: total organic carbon content of the soil, definition otherwise: total organic carbon content",1,"2009-10-25 21:05:58.465538+01"
"sediment","turbidity","turbidity","X","measurement value","1","{float} {unit}","formazin turbidity unit, formazin nephelometric units","turbidity measurement",1,"2009-10-25 21:05:58.465538+01"
"sediment","water content","water_content","X","measurement value","1","{float} {unit}","gram per gram or cubic centimeter per cubic centimeter","water content measurement",1,"2009-10-25 21:05:58.465538+01"
"soil","altitude","alt","C","measurement value","1","{float} m","meter","the altitude of the sample is the vertical distance between Earth's surface above sea level and the sampled position in the air",0,"2010-06-04 11:53:30.774147+02"
"soil","depth","depth","M","measurement value","1","{float} m","","depth is defined as the vertical distance below local surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples",0,"2010-06-04 11:50:13.589211+02"
"soil","elevation","elev","M","measurement value","1","{float} {unit}","meter","the elevation of the sampling site as measured by the vertical distance from mean sea level",0,"2010-06-04 11:54:28.264645+02"
"soil","current land use","cur_land_use","X","enumeration","1","[cities|farmstead|industrial areas|roads/railroads|rock|sand|gravel|mudflats|salt flats|badlands|permanent snow or ice|saline seeps|mines/quarries|oil waste areas|small grains|row crops|vegetable crops|horticultural plants (e.g. tulips)|marshlands (grass,sedges,rushes)|tundra (mosses,lichens)|rangeland|pastureland (grasslands used for livestock grazing)|hayland|meadows (grasses,alfalfa,fescue,bromegrass,timothy)|shrub land (e.g. mesquite,sage-brush,creosote bush,shrub oak,eucalyptus)|successional shrub land (tree saplings,hazels,sumacs,chokecherry,shrub dogwoods,blackberries)|shrub crops (blueberries,nursery ornamentals,filberts)|vine crops (grapes)|conifers (e.g. pine,spruce,fir,cypress)|hardwoods (e.g. oak,hickory,elm,aspen)|intermixed hardwood and conifers|tropical (e.g. mangrove,palms)|rainforest (evergreen forest receiving >406 cm annual rainfall)|swamp (permanent or semi-permanent water body dominated by woody plants)|crop trees (nuts,fruit,christmas trees,nursery trees)]","","present state of sample site",1,"2009-10-25 21:05:58.465538+01"
"soil","current vegetation","cur_vegetation","X","current vegetation type","1","{text}","","vegetation classification from one or more standard classification systems, or agricultural crop",2,"2009-10-25 21:05:58.465538+01"
"soil","current vegetation method","cur_vegetation_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in vegetation classification ",3,"2009-10-25 21:05:58.465538+01"
"soil","history/previous land use","previous_land_use","X","land use name;date","1","{text};{timestamp}","","previous land use and dates",4,"2009-10-25 21:05:58.465538+01"
"soil","history/previous land use method","previous_land_use_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining previous land use and dates",5,"2009-10-25 21:05:58.465538+01"
"soil","history/crop rotation","crop_rotation","X","crop rotation status;schedule","1","{boolean};Rn/{timestamp}/{period}","","whether or not crop is rotated, and if yes, rotation schedule",6,"2009-10-25 21:05:58.465538+01"
"soil","history/agrochemical additions","agrochem_addition","X","agrochemical name;agrochemical amount;timestamp","m","{text};{float} {unit};{timestamp}","gram, mole per liter, milligram per liter","addition of fertilizers, pesticides, etc. - amount and time of applications",7,"2009-10-25 21:05:58.465538+01"
"soil","history/tillage","tillage","X","enumeration","m","[drill|cutting disc|ridge till|strip tillage|zonal tillage|chisel|tined|mouldboard|disc plough]","","note method(s) used for tilling",8,"2009-10-25 21:05:58.465538+01"
"soil","history/fire","fire","X","date","1","{timestamp}","","historical and/or physical evidence of fire",9,"2009-10-25 21:05:58.465538+01"
"soil","history/flooding","flooding","X","date","1","{timestamp}","","historical and/or physical evidence of flooding",10,"2009-10-25 21:05:58.465538+01"
"soil","history/extreme events","extreme_event","X","date","1","{timestamp}","","unusual physical events that may have affected microbial populations",11,"2009-10-25 21:05:58.465538+01"
"soil","horizon","horizon","X","enumeration","1","[O horizon|A horizon|E horizon|B horizon|C horizon|R layer|Permafrost]","","specific layer in the land area which measures parallel to the soil surface and possesses physical characteristics which differ from the layers above and beneath",13,"2009-10-25 21:05:58.465538+01"
"soil","horizon method","horizon_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining the horizon",14,"2009-10-25 21:05:58.465538+01"
"soil","composite design/sieving (if any)","sieving","X","design name and/or size;amount","1","{{text}|{float} {unit}};{float} {unit}","","collection design of pooled samples and/or sieve size and amount of sample sieved ",15,"2009-10-25 21:05:58.465538+01"
"soil","water content","water_content","X","measurement value","1","{float} {unit}","gram per gram or cubic centimeter per cubic centimeter","water content measurement",16,"2009-10-25 21:05:58.465538+01"
"soil","water content method","water_content_soil_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining the water content of soil",17,"2009-10-25 21:05:58.465538+01"
"soil","sample volume or weight for DNA extraction","samp_vol_we_dna_ext","X","measurement value","1","{float} {unit}","millliter, gram, milligram","volume (mL) or weight (g) of sample processed for DNA extraction",18,"2009-10-25 21:05:58.465538+01"
"soil","pooling of DNA extracts (if done)","pool_dna_extracts","X","pooling status;measurement value","1","{boolean};{float} {unit}","gram, milliliter, microliter","were multiple DNA extractions mixed? how many?",19,"2009-10-25 21:05:58.465538+01"
"soil","storage conditions (fresh/frozen/other)","store_cond","X","storage condition type;duration","1","{text};{period}","","explain how and for how long the soil sample was stored before DNA extraction.",20,"2009-10-25 21:05:58.465538+01"
"soil","link to climate information","link_climate_info","X","PMID,DOI or url","1","{PMID|DOI|URL}","","link to climate resource",21,"2009-10-25 21:05:58.465538+01"
"soil","mean annual and seasonal temperature","annual_season_temp","X","measurement value","1","{float} {unit}","degree Celsius","mean annual and seasonal temperature",22,"2009-10-25 21:05:58.465538+01"
"soil","mean annual and seasonal precipitation","annual_season_precpt","X","measurement value","1","{float} {unit}","millimeter","mean annual and seasonal precipitation",23,"2009-10-25 21:05:58.465538+01"
"soil","link to classification information","link_class_info","X","PMID,DOI or url","1","{PMID|DOI|URL}","","link to digitized soil maps or other soil classification information",24,"2009-10-25 21:05:58.465538+01"
"soil","soil_taxonomic/FAO classification","fao_class","X","enumeration","1","{term}","","soil classification from the FAO World Reference Database for Soil Resources. The list can be found at http://www.fao.org/nr/land/sols/soil/wrb-soil-maps/reference-groups",25,"2009-10-25 21:05:58.465538+01"
"soil","soil_taxonomic/local classification","local_class","X","local classification name","1","{text}","","soil classification based on local soil classification system",26,"2009-10-25 21:05:58.465538+01"
"soil","soil_taxonomic/local classification method","local_class_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining the local soil classification ",27,"2009-10-25 21:05:58.465538+01"
"soil","soil type","soil_type","X","soil type name","1","{text}","","soil series name or other lower-level classification",28,"2009-10-25 21:05:58.465538+01"
"soil","soil type method","soil_type_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining soil series name or other lower-level classification",29,"2009-10-25 21:05:58.465538+01"
"soil","slope gradient","slope_gradient","X","measurement value","1","{float} {unit}","percentage","commonly called 'slope'. The angle between ground surface and a horizontal line (in percent). This is the direction that overland water would flow. This measure is usually taken with a hand level meter or clinometer",30,"2009-10-25 21:05:58.465538+01"
"soil","slope aspect","slope_aspect","X","measurement value","1","{float} {unit}","degree","the direction a slope faces. While looking down a slope use a compass to record the direction you are facing (direction or degrees); e.g., NW or 315 degrees. This measure provides an indication of sun and wind exposure that will influence soil temperature and evapotranspiration.",31,"2009-10-25 21:05:58.465538+01"
"soil","profile position","profile_position","X","enumeration","1","[summit|shoulder|backslope|footslope|toeslope]","","cross-sectional position in the hillslope where sample was collected.sample area position in relation to surrounding areas",32,"2009-10-25 21:05:58.465538+01"
"soil","drainage classification","drainage_class","X","enumeration","1","[very poorly|poorly|somewhat poorly|moderately well|well|excessively drained]","","drainage classification from a standard system such as the USDA system",33,"2009-10-25 21:05:58.465538+01"
"soil","texture","texture","X","measurement value","1","{float} {unit}","","the relative proportion of different grain sizes of mineral particles in a soil, as described using a standard system; express as % sand (50 um to 2 mm), silt (2 um to 50 um), and clay (<2 um) with textural name (e.g., silty clay loam) optional.",34,"2009-10-25 21:05:58.465538+01"
"soil","texture method","texture_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining soil texture",35,"2009-10-25 21:05:58.465538+01"
"soil","pH","ph","X","measurement value","1","{float}","","pH measurement",36,"2009-10-25 21:05:58.465538+01"
"soil","pH method","ph_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining pH",37,"2009-10-25 21:05:58.465538+01"
"soil","total organic carbon","tot_org_carb","X","measurement value","1","{float} {unit}","gram Carbon per kilogram sample material","Definition for soil: total organic carbon content of the soil, definition otherwise: total organic carbon content",38,"2009-10-25 21:05:58.465538+01"
"soil","total organic carbon method","tot_org_c_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining total organic carbon",39,"2009-10-25 21:05:58.465538+01"
"soil","total nitrogen","tot_nitro","X","measurement value","1","{float} {unit}","microgram per liter, micromole per liter","total nitrogen content of the sample",40,"2009-10-25 21:05:58.465538+01"
"soil","total nitrogen method","tot_n_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining the total nitrogen",41,"2009-10-25 21:05:58.465538+01"
"soil","microbial biomass","microbial_biomass","X","measurement value","1","{float} {unit}","ton, kilogram, gram per kilogram soil ","the part of the organic matter in the soil that constitutes living microorganisms smaller than 5-10 micrometer. If you keep this, you would need to have correction factors used for conversion to the final units",42,"2009-10-25 21:05:58.465538+01"
"soil","microbial biomass method","microbial_biomass_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining microbial biomass",43,"2009-10-25 21:05:58.465538+01"
"soil","links to additional analysis","link_addit_analys","X","PMID,DOI or url","1","{PMID|DOI|URL}","","link to additional analysis results performed on the sample",44,"2009-10-25 21:05:58.465538+01"
"soil","extreme_unusual_properties/salinity","extreme_salinity","X","measurement value","1","{float} {unit}","millisiemens per meter","measured salinity ",45,"2009-10-25 21:05:58.465538+01"
"soil","extreme_unusual_properties/salinity method","salinity_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining salinity",46,"2009-11-12 12:17:49.775744+01"
"soil","extreme_unusual_properties/heavy metals","heavy_metals","X","heavy metal name;measurement value","m","{text};{float} {unit}","microgram per gram","heavy metals present and concentrationsany drug used by subject and the frequency of usage; can include multiple heavy metals and concentrations",47,"2009-10-25 21:05:58.465538+01"
"soil","extreme_unusual_properties/heavy metals method","heavy_metals_meth","X","PMID,DOI or url","1","{PMID|DOI|URL}","","reference or method used in determining heavy metals",48,"2009-11-12 12:17:49.775744+01"
"soil","extreme_unusual_properties/Al saturation","al_sat","X","measurement value","1","{float} {unit}","percentage","aluminum saturation (esp. for tropical soils)",49,"2009-10-25 21:05:58.465538+01"
"soil","extreme_unusual_properties/Al saturation method","al_sat_meth","X","PMID,DOI or URL","1","{PMID|DOI|URL}","","reference or method used in determining Al saturation",50,"2009-11-12 12:17:49.775744+01"
"soil","miscellaneous parameter","misc_param","X","parameter name;measurement value","m","{text};{float} {unit}","","any other measurement performed or parameter collected, that is not listed here",51,"2009-11-07 14:11:49.883241+01"
"wastewater/sludge","depth","depth","C","measurement value","1","{float} m","","depth is defined as the vertical distance below local surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples",0,"2010-06-04 11:50:13.589211+02"
"wastewater/sludge","alkalinity","alkalinity","X","measurement value","1","{float} {unit}","milliequivalent per liter","alkalinity, the ability of a solution to neutralize acids to the equivalence point of carbonate or bicarbonate",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","biochemical oxygen demand","biochem_oxygen_dem","X","measurement value","1","{float} {unit}","milligram per liter","a measure of the relative oxygen-depletion effect of a waste contaminant",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","chemical administration","chem_administration","X","CHEBI;timestamp","m","{term}; {timestamp}","","list of chemical compounds administered to the host or site where sampling occurred, and when (e.g. antibiotics, N fertilizer, air filter); can include multiple compounds. For Chemical Entities of Biological Interest ontology (CHEBI) (v 111), http://purl.bioontology.org/ontology/CHEBI",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","chemical oxygen demand","chem_oxygen_dem","X","measurement value","1","{float} {unit}","milligram per liter","a measure of the relative oxygen-depletion effect of a waste contaminant",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","efficiency percent","efficiency_percent","X","measurement value","1","{float} {unit}","micromole per liter","percentage of volatile solids removed from the anaerobic digestor",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","emulsions","emulsions","X","emulsion name;measurement value","m","{text};{float} {unit}","gram per liter","amount or concentration of substances such as paints, adhesives, mayonnaise, hair colorants, emulsified oils, etc.; can include multiple emulsion types",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","gaseous substances","gaseous_substances","X","gaseous substance name;measurement value","m","{text};{float} {unit}","micromole per liter","amount or concentration of substances such as hydrogen sulfide, carbon dioxide, methane, etc.; can include multiple substances",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","industrial effluent percent","indust_eff_percent","X","measurement value","1","{float} {unit}","percentage","percentage of industrial effluents received by wastewater treatment plant",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","inorganic particles","inorg_particles","X","inorganic particle name;measurement value","m","{text};{float} {unit}","mole per liter, milligram per liter","concentration of particles such as sand, grit, metal particles, ceramics, etc.; can include multiple particles",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","miscellaneous parameter","misc_param","X","parameter name;measurement value","m","{text};{float} {unit}","","any other measurement performed or parameter collected, that is not listed here",1,"2009-11-07 14:11:49.883241+01"
"wastewater/sludge","nitrate","nitrate","X","measurement value","1","{float} {unit}","micromole per liter","concentration of nitrate",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","organic particles","org_particles","X","particle name;measurement value","m","{text};{float} {unit}","gram per liter","concentration of particles such as faeces, hairs, food, vomit, paper fibers, plant material, humus, etc.",1,"2009-10-25 21:05:58.465538+01"
"wastewater/sludge","organism count","organism_count","X","organism name;measurement value","m","{text};{float} {unit}","number of organism per cubic meter","total count of any organism per gram or volume of sample,should include name of organism followed by count; can include multiple organism counts",1,"2009-11-03 18:07:24.248799+01"
"wastewater/sludge","oxygenation status of sample","oxy_stat_samp","X","enumeration","1","[aerobic|anaerobic]","","oxygenation status of sample",1,"2009-10-25 21:05:58.465538+01"
